ISR,1.01E+08,4.81E-05
GGL,1.01E+08,4.81E-05
DWA,1.00E+08,4.77E-05
ALV,1.00E+08,4.77E-05
GOA,1.00E+08,4.77E-05
XAC,99755462,4.75E-05
NJO,99570072,4.75E-05
SAB,99533176,4.74E-05
BUD,99522398,4.74E-05
RWI,99513268,4.74E-05
LKE,99460054,4.74E-05
RDL,99081243,4.72E-05
LTO,98916081,4.71E-05
OAN,98883699,4.71E-05
IOT,98831848,4.71E-05
LAK,98537260,4.70E-05
EBA,98372249,4.69E-05
NVA,98183062,4.68E-05
SOI,98179492,4.68E-05
PSE,97985592,4.67E-05
UPR,97958331,4.67E-05
SEF,97925573,4.67E-05
SAP,97884788,4.67E-05
UMN,97838638,4.66E-05
RMU,97781637,4.66E-05
POK,97763212,4.66E-05
TAF,97643320,4.65E-05
TLA,97576490,4.65E-05
ROI,97372833,4.64E-05
OPA,97279673,4.64E-05
YNA,97053196,4.63E-05
XUA,96797952,4.61E-05
EUM,96796065,4.61E-05
GIA,96729430,4.61E-05
RCO,96496457,4.60E-05
BBE,96297383,4.59E-05
LOM,96071691,4.58E-05
SBA,96069548,4.58E-05
LNE,95981175,4.57E-05
NUC,95862877,4.57E-05
ERU,95811901,4.57E-05
UCL,95775722,4.56E-05
RBE,95759552,4.56E-05
BOS,95267969,4.54E-05
ACO,95217021,4.54E-05
OOF,95182650,4.54E-05
WIC,95164593,4.54E-05
YPI,95072856,4.53E-05
RGO,94967700,4.53E-05
FRU,94844103,4.52E-05
DAU,94675250,4.51E-05
AYM,94493747,4.50E-05
UMO,94256747,4.49E-05
OBV,94231897,4.49E-05
ZER,93870205,4.47E-05
NOC,93636568,4.46E-05
SFO,93408923,4.45E-05
SIF,93352446,4.45E-05
BVI,93198288,4.44E-05
LKI,93184520,4.44E-05
MIE,92974019,4.43E-05
HBO,92888794,4.43E-05
ASM,92606256,4.41E-05
TLI,92521473,4.41E-05
RIK,92469767,4.41E-05
VEA,92389243,4.40E-05
HTL,92133099,4.39E-05
RUD,91953108,4.38E-05
AUR,91815582,4.38E-05
IDL,91800381,4.38E-05
ODO,91692104,4.37E-05
NAP,91544836,4.36E-05
GHB,91403380,4.36E-05
NRY,91164866,4.35E-05
NOI,90971497,4.34E-05
NUI,90805098,4.33E-05
BOW,90769205,4.33E-05
SHR,90661533,4.32E-05
LEL,90636023,4.32E-05
TWA,90427307,4.31E-05
CHM,90309564,4.30E-05
LEO,90007931,4.29E-05
KLE,89760193,4.28E-05
LEI,89703725,4.28E-05
REY,89524576,4.27E-05
ISU,89476147,4.26E-05
HRA,89415382,4.26E-05
PAB,89291662,4.26E-05
HAU,89170049,4.25E-05
CAV,89126385,4.25E-05
USB,88807582,4.23E-05
PHR,88686339,4.23E-05
DRY,88654268,4.23E-05
DGM,88622466,4.22E-05
WNS,88107751,4.20E-05
DJU,87668527,4.18E-05
GNS,87601347,4.18E-05
SSM,87350582,4.16E-05
OWD,87174970,4.15E-05
YPO,86847223,4.14E-05
OCO,86811546,4.14E-05
DOG,86757547,4.13E-05
UOT,86724125,4.13E-05
COH,86577483,4.13E-05
TTY,86512071,4.12E-05
LUB,86319564,4.11E-05
BIB,86079240,4.10E-05
ODD,85963452,4.10E-05
LIQ,85823080,4.09E-05
ULF,85692479,4.08E-05
IOG,85684446,4.08E-05
YMB,85560985,4.08E-05
UGA,85266156,4.06E-05
UIP,84692048,4.04E-05
TAU,84690299,4.04E-05
YRI,84242116,4.02E-05
YEE,84227936,4.01E-05
RTN,84188453,4.01E-05
SWA,83890731,4.00E-05
NCA,83676498,3.99E-05
BUY,83505493,3.98E-05
ADL,83299991,3.97E-05
RTR,83280275,3.97E-05
ILK,83278866,3.97E-05
MEO,82853973,3.95E-05
HID,82673397,3.94E-05
VII,81884741,3.90E-05
ISD,81703945,3.89E-05
RAH,81671337,3.89E-05
SKS,81617329,3.89E-05
VAG,81571157,3.89E-05
DYN,81437194,3.88E-05
HAE,81436110,3.88E-05
GOE,81371188,3.88E-05
YAN,81307774,3.88E-05
UEE,81228540,3.87E-05
NAI,81088151,3.86E-05
JOS,81075633,3.86E-05
EYS,80777294,3.85E-05
CCI,80507481,3.84E-05
RYO,80399833,3.83E-05
GAZ,80328477,3.83E-05
MAP,80236328,3.82E-05
PPY,80039704,3.81E-05
ALB,80001600,3.81E-05
OMF,79983130,3.81E-05
COI,79810126,3.80E-05
WLY,79716244,3.80E-05
MFO,79682682,3.80E-05
EDA,79640752,3.80E-05
XCI,79598184,3.79E-05
THW,79594897,3.79E-05
EGG,79475922,3.79E-05
DEX,79457167,3.79E-05
FAU,79456509,3.79E-05
THL,79402775,3.78E-05
AZE,79169877,3.77E-05
RCL,79027755,3.77E-05
MOB,78947685,3.76E-05
RAE,78903302,3.76E-05
VAC,78859422,3.76E-05
RUB,78843234,3.76E-05
IPI,78782885,3.75E-05
LEP,78525702,3.74E-05
YEL,78450660,3.74E-05
ACL,78178016,3.73E-05
SFA,77725048,3.70E-05
DEO,77648809,3.70E-05
ITN,77129642,3.68E-05
LME,77125197,3.68E-05
IPM,77081612,3.67E-05
NFR,76940474,3.67E-05
UTP,76924664,3.67E-05
RLO,76915076,3.67E-05
MEX,76904408,3.67E-05
RAU,76824270,3.66E-05
TFU,76742710,3.66E-05
INQ,76610100,3.65E-05
EIS,76531522,3.65E-05
EAB,76515710,3.65E-05
OSU,76454630,3.64E-05
YAR,76398219,3.64E-05
DEQ,76175772,3.63E-05
ZES,76113740,3.63E-05
THM,76104441,3.63E-05
SAS,75999186,3.62E-05
DOS,75911242,3.62E-05
LVA,75537677,3.60E-05
RHO,75271917,3.59E-05
TMO,75164174,3.58E-05
UIE,75023241,3.58E-05
SPU,74967202,3.57E-05
MIA,74961745,3.57E-05
HOC,74815130,3.57E-05
UPA,74623422,3.56E-05
EBT,74572074,3.55E-05
EAF,74531254,3.55E-05
NSM,74511277,3.55E-05
SEI,74454958,3.55E-05
UKE,74247713,3.54E-05
COC,74177673,3.54E-05
USN,74175758,3.54E-05
HIF,74138190,3.53E-05
NHE,74128262,3.53E-05
ULO,73854046,3.52E-05
NNY,73838960,3.52E-05
DAP,73829399,3.52E-05
STH,73640451,3.51E-05
GIL,73613073,3.51E-05
AXE,73566848,3.51E-05
RRU,73371753,3.50E-05
OUI,73258641,3.49E-05
NDM,73256579,3.49E-05
ADR,73250853,3.49E-05
FYI,73144789,3.49E-05
RUA,73137702,3.49E-05
AUC,73025940,3.48E-05
KIS,73007797,3.48E-05
NOD,72993911,3.48E-05
EDY,72884337,3.47E-05
JER,72808358,3.47E-05
UBM,72487397,3.45E-05
SEW,72382963,3.45E-05
IVO,72242666,3.44E-05
YIE,72141012,3.44E-05
LEB,72130660,3.44E-05
TOS,72035259,3.43E-05
EWO,71894385,3.43E-05
OGU,71888808,3.43E-05
WEB,71693166,3.42E-05
EDD,71658503,3.42E-05
HLE,71598222,3.41E-05
HWA,71579071,3.41E-05
IZO,71494572,3.41E-05
ULU,71422243,3.40E-05
SEU,71263363,3.40E-05
SMS,71231480,3.39E-05
HAK,71224914,3.39E-05
AMU,71212634,3.39E-05
COW,70881672,3.38E-05
GGR,70876259,3.38E-05
TID,70793531,3.37E-05
UBB,70775459,3.37E-05
HOE,70715428,3.37E-05
IGG,70460606,3.36E-05
ENH,70383399,3.35E-05
HUG,70366504,3.35E-05
OEM,70324538,3.35E-05
FEB,70082519,3.34E-05
RLS,70081893,3.34E-05
RDO,70078362,3.34E-05
EJE,69947817,3.33E-05
XHI,69934308,3.33E-05
IGO,69917416,3.33E-05
RYS,69907177,3.33E-05
DLI,69823313,3.33E-05
IOS,69695972,3.32E-05
NRE,69675893,3.32E-05
IRG,69481056,3.31E-05
XTU,69411411,3.31E-05
AWI,69325089,3.30E-05
NIU,69286322,3.30E-05
GOS,69216116,3.30E-05
TPU,69074650,3.29E-05
ALP,68885800,3.28E-05
RSP,68739769,3.28E-05
ALG,68677494,3.27E-05
CHL,68554995,3.27E-05
RPL,68534044,3.27E-05
IDO,68385460,3.26E-05
UNR,68344865,3.26E-05
NLA,68283319,3.25E-05
LYM,68269235,3.25E-05
CAG,68223838,3.25E-05
FIB,68219430,3.25E-05
CET,68045092,3.24E-05
FFS,67870291,3.23E-05
HTI,67785867,3.23E-05
SWO,67655031,3.22E-05
YPT,67608064,3.22E-05
SKY,67576008,3.22E-05
UNP,67572465,3.22E-05
NGD,67456115,3.22E-05
OBB,67344210,3.21E-05
ULP,67309952,3.21E-05
BAY,67224522,3.20E-05
ESA,67164117,3.20E-05
OGA,67087480,3.20E-05
GDO,67087181,3.20E-05
AHA,66611380,3.17E-05
LOI,66554119,3.17E-05
URK,66444087,3.17E-05
SAU,66425332,3.17E-05
SHU,66311578,3.16E-05
FTS,66310506,3.16E-05
DSO,66297371,3.16E-05
SRA,66201588,3.16E-05
HUT,66165251,3.15E-05
EMN,65995925,3.15E-05
LFI,65830828,3.14E-05
KAN,65755148,3.13E-05
VIG,65730633,3.13E-05
LEU,65723707,3.13E-05
CUI,65680959,3.13E-05
NPU,65636598,3.13E-05
GEA,65608842,3.13E-05
ENZ,65507116,3.12E-05
GIM,65387697,3.12E-05
LUI,65263603,3.11E-05
YNT,65210283,3.11E-05
GHA,64811807,3.09E-05
ZAR,64688790,3.08E-05
EDW,64518374,3.08E-05
NCU,64472070,3.07E-05
RHE,64337746,3.07E-05
XID,64249063,3.06E-05
KAB,63868593,3.04E-05
ERK,63785902,3.04E-05
ANX,63642441,3.03E-05
OHI,63143537,3.01E-05
APY,63130362,3.01E-05
WRE,63098524,3.01E-05
UAD,63002731,3.00E-05
BSC,62975701,3.00E-05
WIR,62934721,3.00E-05
DSH,62925714,3.00E-05
NYO,62898019,3.00E-05
ABY,62790443,2.99E-05
LBE,62580868,2.98E-05
NWA,62561071,2.98E-05
AKS,62323145,2.97E-05
NTM,62148765,2.96E-05
EIL,62142543,2.96E-05
EFA,62064267,2.96E-05
NXI,61850145,2.95E-05
COE,61843811,2.95E-05
OIT,61798170,2.95E-05
EEI,61794528,2.95E-05
OXY,61766386,2.94E-05
OIR,61702311,2.94E-05
RKA,61609045,2.94E-05
GIF,61578610,2.93E-05
NUO,61547273,2.93E-05
LOD,61507364,2.93E-05
HMA,61375932,2.93E-05
POC,61307468,2.92E-05
DIP,61261357,2.92E-05
NOP,61226017,2.92E-05
EOV,61200729,2.92E-05
DWI,61154988,2.91E-05
LFA,61084888,2.91E-05
RPH,61013741,2.91E-05
YTE,60835883,2.90E-05
HAG,60716588,2.89E-05
ILV,60691989,2.89E-05
RAZ,60417627,2.88E-05
PIO,60310781,2.87E-05
SOD,60289789,2.87E-05
INY,60211939,2.87E-05
IEU,60148971,2.87E-05
EGL,60016115,2.86E-05
PIA,59980466,2.86E-05
GIB,59959706,2.86E-05
LEW,59957381,2.86E-05
HAW,59845113,2.85E-05
EDR,59613451,2.84E-05
EBY,59561954,2.84E-05
GYP,59211418,2.82E-05
HEW,59198101,2.82E-05
FTY,59188389,2.82E-05
DST,59177697,2.82E-05
AGM,59162608,2.82E-05
AYA,59137150,2.82E-05
SYL,59072404,2.82E-05
UDA,59030557,2.81E-05
SEG,58894684,2.81E-05
NDY,58885194,2.81E-05
NOO,58776999,2.80E-05
SEH,58720939,2.80E-05
KID,58625808,2.79E-05
MOI,58283652,2.78E-05
VON,58184464,2.77E-05
THD,57969215,2.76E-05
BBI,57946225,2.76E-05
UIV,57884703,2.76E-05
ELM,57843667,2.76E-05
YLO,57755018,2.75E-05
PRU,57621827,2.75E-05
NGO,57439094,2.74E-05
ENF,57321143,2.73E-05
DAS,57316229,2.73E-05
OLK,57295317,2.73E-05
INP,57184487,2.73E-05
TMA,57092962,2.72E-05
SNA,56738861,2.70E-05
WSP,56517348,2.69E-05
HNS,56434631,2.69E-05
CUB,56159985,2.68E-05
BIC,55894303,2.66E-05
EFR,55776395,2.66E-05
BMI,55761580,2.66E-05
XIO,55620601,2.65E-05
ROE,55609190,2.65E-05
ELU,55561496,2.65E-05
UMU,55533601,2.65E-05
BAG,55519849,2.65E-05
GGI,55515725,2.65E-05
MIZ,55381459,2.64E-05
ATY,55274542,2.63E-05
LYT,55238994,2.63E-05
PYR,55221769,2.63E-05
BSI,55112488,2.63E-05
RUR,54983320,2.62E-05
WAK,54892793,2.62E-05
JON,54624374,2.60E-05
IRY,54486481,2.60E-05
PUP,54294918,2.59E-05
LSI,54282643,2.59E-05
AZA,54214766,2.58E-05
REU,54195089,2.58E-05
KNI,54131878,2.58E-05
SNO,53948681,2.57E-05
CKG,53929273,2.57E-05
KGR,53844038,2.57E-05
KAR,53781536,2.56E-05
DME,53762644,2.56E-05
NGH,53752604,2.56E-05
EUS,53694198,2.56E-05
NKL,53597706,2.55E-05
XIN,53596004,2.55E-05
PTH,53492134,2.55E-05
TCO,53479853,2.55E-05
RVO,53388604,2.54E-05
HIV,53346089,2.54E-05
UBI,53010770,2.53E-05
VET,52893162,2.52E-05
OHO,52724909,2.51E-05
LPE,52625366,2.51E-05
PIP,52581837,2.51E-05
KIT,52463576,2.50E-05
TFO,52367776,2.50E-05
EOG,52360683,2.50E-05
HFU,52251425,2.49E-05
UAB,52249404,2.49E-05
CKY,52236688,2.49E-05
BOM,52153545,2.49E-05
TOI,52098889,2.48E-05
CHY,52091209,2.48E-05
VEG,51955285,2.48E-05
MBU,51915273,2.47E-05
GST,51788931,2.47E-05
FTH,51712104,2.46E-05
XFO,51660934,2.46E-05
EFS,51485601,2.45E-05
CYT,51127593,2.44E-05
OTL,51001520,2.43E-05
YBE,50797127,2.42E-05
SFI,50564801,2.41E-05
OXF,50540168,2.41E-05
SBU,50470047,2.41E-05
JEA,50363824,2.40E-05
THN,50354880,2.40E-05
MOK,50241094,2.39E-05
ONU,50234052,2.39E-05
UGS,50225966,2.39E-05
TIQ,50223516,2.39E-05
YLI,50170733,2.39E-05
YMO,50167760,2.39E-05
CKA,50032192,2.38E-05
GMA,50004477,2.38E-05
RCA,50001988,2.38E-05
KAG,49556909,2.36E-05
VEI,49526718,2.36E-05
ULG,49507609,2.36E-05
IKI,49364554,2.35E-05
ENY,49297008,2.35E-05
BUC,49174180,2.34E-05
LMS,49068906,2.34E-05
LAX,48862602,2.33E-05
THF,48755280,2.32E-05
XAN,48707535,2.32E-05
LST,48684789,2.32E-05
DOT,48464918,2.31E-05
AYB,48464907,2.31E-05
UNW,48457951,2.31E-05
VUL,48399614,2.31E-05
TTS,48391701,2.31E-05
HRU,48366391,2.31E-05
ULN,48176575,2.30E-05
MAM,48135141,2.29E-05
LUX,47991580,2.29E-05
UBA,47770130,2.28E-05
CIM,47753490,2.28E-05
NIP,47685550,2.27E-05
BTE,47593904,2.27E-05
ITM,47507248,2.26E-05
EKI,47507001,2.26E-05
MNE,47474061,2.26E-05
YTI,47366134,2.26E-05
LTR,47290052,2.25E-05
SEY,47289498,2.25E-05
ONQ,47282611,2.25E-05
HDR,47173934,2.25E-05
AYO,47154413,2.25E-05
HLO,47146746,2.25E-05
ITZ,47018028,2.24E-05
NKN,46866346,2.23E-05
MLY,46858263,2.23E-05
OZE,46745794,2.23E-05
NIL,46714809,2.23E-05
ODG,46677388,2.22E-05
DWE,46589828,2.22E-05
KLI,46532278,2.22E-05
EBO,46503926,2.22E-05
DYI,46386927,2.21E-05
TEO,46353002,2.21E-05
SSL,46310197,2.21E-05
YWH,46308801,2.21E-05
XAT,46241619,2.20E-05
ORU,46224595,2.20E-05
KAT,46191352,2.20E-05
OLF,46179259,2.20E-05
DUN,46079677,2.20E-05
COB,46063639,2.20E-05
VEH,45983831,2.19E-05
ZAB,45849842,2.19E-05
FAB,45678887,2.18E-05
PHS,45571329,2.17E-05
YBO,45482594,2.17E-05
LGA,45406549,2.16E-05
OCL,45298005,2.16E-05
DUM,45140006,2.15E-05
FFL,45006135,2.15E-05
ELC,45004427,2.14E-05
CEF,44998279,2.14E-05
YNE,44926812,2.14E-05
ILW,44814935,2.14E-05
UDS,44754706,2.13E-05
AOR,44737326,2.13E-05
EPP,44698497,2.13E-05
UVE,44644838,2.13E-05
TYR,44566556,2.12E-05
AQU,44535619,2.12E-05
PIG,44516069,2.12E-05
LYN,44378102,2.12E-05
WDE,44375405,2.11E-05
GAP,44254373,2.11E-05
TOX,44130951,2.10E-05
LGE,44063505,2.10E-05
AHE,43829672,2.09E-05
DUK,43800340,2.09E-05
AYL,43754956,2.09E-05
DAB,43730339,2.08E-05
CHT,43712017,2.08E-05
AES,43692191,2.08E-05
ADH,43687214,2.08E-05
BOI,43639861,2.08E-05
ARF,43612441,2.08E-05
XIT,43491917,2.07E-05
OHE,43327063,2.07E-05
MOG,43310193,2.06E-05
TUC,43284274,2.06E-05
OBO,43244580,2.06E-05
UNU,43232343,2.06E-05
EIZ,43220194,2.06E-05
NAU,43069037,2.05E-05
TUL,43039258,2.05E-05
IPH,42747383,2.04E-05
RAO,42646899,2.03E-05
EGN,42629907,2.03E-05
IGM,42573497,2.03E-05
SAK,42498066,2.03E-05
OFO,42423931,2.02E-05
UNO,42423881,2.02E-05
IOC,42399400,2.02E-05
VAD,42393558,2.02E-05
AXA,42335328,2.02E-05
RPT,42266880,2.01E-05
MYT,42242388,2.01E-05
HTY,42217614,2.01E-05
FUG,42189852,2.01E-05
LLN,42163692,2.01E-05
OGS,42140119,2.01E-05
VOK,42064008,2.00E-05
EGM,42016539,2.00E-05
DTH,41934974,2.00E-05
XEM,41908609,2.00E-05
KOR,41873989,2.00E-05
LRO,41664122,1.99E-05
SIP,41659662,1.99E-05
AJE,41592970,1.98E-05
LYZ,41569794,1.98E-05
FTI,41558472,1.98E-05
COF,41556211,1.98E-05
WOL,41543236,1.98E-05
NOG,41434851,1.97E-05
WYE,41419036,1.97E-05
LMA,41417784,1.97E-05
EUD,41401161,1.97E-05
XON,41323392,1.97E-05
SDA,41297383,1.97E-05
UAI,41211401,1.96E-05
LDO,41207381,1.96E-05
DIX,41191582,1.96E-05
APL,41174116,1.96E-05
IPU,41132198,1.96E-05
FUE,41111191,1.96E-05
YLA,41084458,1.96E-05
XIE,41077029,1.96E-05
LKS,40977581,1.95E-05
POV,40962585,1.95E-05
SSR,40948556,1.95E-05
ONJ,40919416,1.95E-05
ECC,40880591,1.95E-05
URL,40757377,1.94E-05
HNE,40745282,1.94E-05
HWE,40518072,1.93E-05
NHI,40403148,1.93E-05
RML,40365887,1.92E-05
IDN,40345326,1.92E-05
NRI,40136156,1.91E-05
FOS,40098304,1.91E-05
XII,40046952,1.91E-05
SIU,40006316,1.91E-05
DMA,39880211,1.90E-05
EDN,39878353,1.90E-05
GOU,39838948,1.90E-05
CAC,39833515,1.90E-05
LMI,39731775,1.89E-05
XVI,39665014,1.89E-05
TEW,39654094,1.89E-05
CCL,39627359,1.89E-05
HTF,39536227,1.88E-05
HYL,39475354,1.88E-05
AWY,39436186,1.88E-05
DHE,39325079,1.87E-05
HAY,39281114,1.87E-05
INM,39250672,1.87E-05
XHA,38884381,1.85E-05
NAK,38881999,1.85E-05
NBE,38865054,1.85E-05
ETL,38792070,1.85E-05
FON,38790832,1.85E-05
XTS,38688191,1.84E-05
CKW,38681851,1.84E-05
DOX,38662437,1.84E-05
URM,38625936,1.84E-05
KWA,38547146,1.84E-05
TOE,38546975,1.84E-05
EMM,38485213,1.83E-05
EEZ,38439345,1.83E-05
OAK,38432523,1.83E-05
BIE,38365458,1.83E-05
DAD,38350865,1.83E-05
ROH,38272623,1.82E-05
DNA,38243232,1.82E-05
IBA,38221126,1.82E-05
IBB,38191925,1.82E-05
FFU,38165531,1.82E-05
ISG,38113929,1.82E-05
VEC,38096794,1.82E-05
NJE,38083475,1.82E-05
XTI,38081121,1.81E-05
IRU,38006861,1.81E-05
HAZ,37995345,1.81E-05
LIU,37982424,1.81E-05
YTO,37971483,1.81E-05
YGE,37971100,1.81E-05
LAZ,37906543,1.81E-05
KON,37894411,1.81E-05
BBL,37858509,1.80E-05
LPI,37782948,1.80E-05
PTY,37762266,1.80E-05
DVO,37733112,1.80E-05
XAS,37669698,1.80E-05
NYW,37593047,1.79E-05
VAB,37581179,1.79E-05
YRO,37544633,1.79E-05
IEG,37523606,1.79E-05
LUL,37519077,1.79E-05
SOT,37454636,1.79E-05
GLU,37438168,1.78E-05
SDO,37427078,1.78E-05
ONK,37340249,1.78E-05
EGS,37334405,1.78E-05
WET,37146726,1.77E-05
EBU,36970514,1.76E-05
YND,36866388,1.76E-05
BAK,36857740,1.76E-05
FTW,36831321,1.76E-05
AKA,36808192,1.75E-05
TOK,36678800,1.75E-05
ONW,36615523,1.75E-05
NMA,36492247,1.74E-05
SDI,36409110,1.74E-05
YRA,36344226,1.73E-05
XYG,36307552,1.73E-05
DIB,36237497,1.73E-05
UCO,36131083,1.72E-05
NYM,36015443,1.72E-05
EOF,35988144,1.72E-05
VOY,35948613,1.71E-05
DIZ,35940267,1.71E-05
TEF,35902216,1.71E-05
NUL,35899089,1.71E-05
OTR,35886749,1.71E-05
RHY,35848049,1.71E-05
ILR,35761242,1.70E-05
GAU,35703912,1.70E-05
ABD,35687975,1.70E-05
AWF,35627709,1.70E-05
UNB,35612787,1.70E-05
YLV,35556967,1.69E-05
EZE,35548549,1.69E-05
LDL,35396336,1.69E-05
ESM,35336801,1.68E-05
HTH,35292632,1.68E-05
KHA,35245798,1.68E-05
TUI,35237567,1.68E-05
BUF,35181251,1.68E-05
OEF,35177988,1.68E-05
BTL,35161544,1.68E-05
OTY,35118546,1.67E-05
DHO,35076237,1.67E-05
PAD,35051181,1.67E-05
RPS,34965242,1.67E-05
IDT,34876593,1.66E-05
GNM,34859991,1.66E-05
MBS,34807049,1.66E-05
DHI,34751365,1.66E-05
GRY,34692888,1.65E-05
ZEA,34678498,1.65E-05
ISB,34672452,1.65E-05
KEW,34669967,1.65E-05
BAP,34618890,1.65E-05
AUM,34529793,1.65E-05
KIR,34525971,1.65E-05
KSO,34490692,1.64E-05
JUM,34432854,1.64E-05
PSI,34370213,1.64E-05
MNI,34295204,1.63E-05
HEP,34242113,1.63E-05
HOG,34223717,1.63E-05
XIL,34212508,1.63E-05
KSH,34092428,1.62E-05
TUF,34065696,1.62E-05
MAZ,33895141,1.62E-05
YNO,33799439,1.61E-05
HYT,33724500,1.61E-05
OLM,33709671,1.61E-05
LBO,33450595,1.59E-05
EID,33447795,1.59E-05
KIE,33440970,1.59E-05
USY,33432220,1.59E-05
UGL,33384719,1.59E-05
YZE,33379021,1.59E-05
TNA,33374460,1.59E-05
VAP,33183909,1.58E-05
WRA,32966259,1.57E-05
RPA,32955088,1.57E-05
LGI,32784559,1.56E-05
OSM,32765120,1.56E-05
MAH,32685860,1.56E-05
GUY,32600216,1.55E-05
HAF,32600010,1.55E-05
PSO,32497296,1.55E-05
OYI,32489798,1.55E-05
OCY,32443921,1.55E-05
PEP,32427397,1.55E-05
WFU,32341157,1.54E-05
DDH,32319005,1.54E-05
EOM,32313632,1.54E-05
INB,32306748,1.54E-05
UOR,32067828,1.53E-05
NUN,32011521,1.53E-05
GID,31947473,1.52E-05
NHO,31887897,1.52E-05
DEU,31886843,1.52E-05
NZY,31825971,1.52E-05
PUM,31824408,1.52E-05
OSH,31793466,1.52E-05
CAI,31762725,1.51E-05
AER,31755818,1.51E-05
SYR,31723138,1.51E-05
OHA,31664534,1.51E-05
AIC,31629161,1.51E-05
CUE,31614917,1.51E-05
TSO,31588504,1.51E-05
MAU,31585396,1.51E-05
HEB,31558758,1.50E-05
AWL,31530006,1.50E-05
UNH,31509749,1.50E-05
HYM,31494933,1.50E-05
IAC,31463894,1.50E-05
NWI,31461891,1.50E-05
ESB,31434847,1.50E-05
GRU,31426337,1.50E-05
RGH,31364488,1.49E-05
UBO,31277503,1.49E-05
ZZL,31258030,1.49E-05
RIX,31255788,1.49E-05
XCU,31243053,1.49E-05
BAI,31228330,1.49E-05
NNS,31223864,1.49E-05
TET,31218928,1.49E-05
ELB,31175066,1.49E-05
NBU,31121129,1.48E-05
GGS,31084660,1.48E-05
NPR,31060689,1.48E-05
FIA,31041303,1.48E-05
DOZ,31018888,1.48E-05
XIB,31013948,1.48E-05
ARX,30991039,1.48E-05
ULK,30989438,1.48E-05
DDY,30955021,1.48E-05
NDF,30954841,1.48E-05
EKE,30951353,1.48E-05
LIL,30947583,1.47E-05
AUX,30946566,1.47E-05
TST,30864919,1.47E-05
UBU,30781503,1.47E-05
NRO,30768076,1.47E-05
MAB,30737973,1.47E-05
RBS,30715603,1.46E-05
HMI,30680049,1.46E-05
DGI,30656323,1.46E-05
YMA,30628980,1.46E-05
ULM,30619738,1.46E-05
NEQ,30595337,1.46E-05
ETN,30515252,1.45E-05
IGS,30513886,1.45E-05
IPO,30407546,1.45E-05
LDH,30278099,1.44E-05
MNS,30274722,1.44E-05
DSC,30266711,1.44E-05
IFL,30265441,1.44E-05
RRH,30252184,1.44E-05
ESK,30240681,1.44E-05
NEP,30232901,1.44E-05
STW,30202489,1.44E-05
OXE,30188629,1.44E-05
FEV,30144522,1.44E-05
LPS,30127163,1.44E-05
AHO,30121530,1.44E-05
DYS,30062228,1.43E-05
DAG,30057834,1.43E-05
HAC,30043576,1.43E-05
ANZ,30035140,1.43E-05
ZYM,30007884,1.43E-05
AGS,29957646,1.43E-05
OLN,29954725,1.43E-05
NSY,29943299,1.43E-05
GHI,29864477,1.42E-05
KAL,29779558,1.42E-05
IOM,29751899,1.42E-05
EJU,29741424,1.42E-05
MUD,29625800,1.41E-05
KLA,29576416,1.41E-05
RCY,29572071,1.41E-05
TUG,29565240,1.41E-05
SSY,29534171,1.41E-05
AWE,29415557,1.40E-05
BBO,29395210,1.40E-05
SRO,29333171,1.40E-05
OVO,29290615,1.40E-05
IBO,29236007,1.39E-05
ESQ,29224902,1.39E-05
RFI,29217115,1.39E-05
RGR,29209753,1.39E-05
XXI,29147653,1.39E-05
RYL,29048623,1.38E-05
LCI,29039027,1.38E-05
EXO,29008177,1.38E-05
RKN,28971707,1.38E-05
MUE,28963598,1.38E-05
UZZ,28932187,1.38E-05
RCR,28893205,1.38E-05
MCC,28841793,1.37E-05
FFR,28692520,1.37E-05
HST,28624150,1.36E-05
BRY,28552423,1.36E-05
OGO,28532777,1.36E-05
AKN,28519249,1.36E-05
DEI,28509183,1.36E-05
BNO,28438291,1.36E-05
OQU,28412446,1.35E-05
RBU,28358061,1.35E-05
TUP,28240526,1.35E-05
GEE,28234229,1.35E-05
CYL,28225640,1.35E-05
RYW,28205161,1.34E-05
HOA,28202255,1.34E-05
ENB,28193939,1.34E-05
SLU,28140337,1.34E-05
LRY,28073202,1.34E-05
AWK,28068672,1.34E-05
DHA,28059366,1.34E-05
UCR,28036823,1.34E-05
SFY,27970708,1.33E-05
LAH,27857110,1.33E-05
HOV,27853081,1.33E-05
ABN,27796599,1.32E-05
ANL,27780603,1.32E-05
NDW,27740577,1.32E-05
LYC,27689917,1.32E-05
YMM,27667168,1.32E-05
JIM,27612214,1.32E-05
JEF,27579476,1.31E-05
RQU,27513316,1.31E-05
CIU,27378819,1.30E-05
SKA,27359435,1.30E-05
NGF,27310740,1.30E-05
SOA,27273485,1.30E-05
SMU,27263791,1.30E-05
YDE,27254475,1.30E-05
LBA,27098220,1.29E-05
RAK,27032536,1.29E-05
YLL,26954122,1.28E-05
JEN,26947966,1.28E-05
SOB,26916669,1.28E-05
HEV,26756893,1.28E-05
ESY,26748312,1.27E-05
OSL,26723634,1.27E-05
WNI,26672086,1.27E-05
NZE,26597862,1.27E-05
AMN,26551612,1.27E-05
UAS,26536345,1.26E-05
ATF,26446886,1.26E-05
UNM,26425047,1.26E-05
EMU,26423209,1.26E-05
OSY,26395274,1.26E-05
EIC,26375881,1.26E-05
HLI,26333216,1.26E-05
YNC,26328222,1.25E-05
